Organism Name,Organism Groups,Strain,BioSample,BioProject,Size(Mb),GC%,Replicons,CDS,Neighbors,Release Date,Genes
"Acetobacter pomorum","Bacteria;Proteobacteria;Alphaproteobacteria","SH","SAMN07498095","PRJNA397945",0.166956,51.4106,"pSH1:NZ_CP023190.1/CP023190.1",161,0,"2018-08-16T00:00:00Z",190
"Acetobacter pomorum","Bacteria;Proteobacteria;Alphaproteobacteria","SH","SAMN07498095","PRJNA397945",0.016749,52.6419,"pSH2:NZ_CP023191.1/CP023191.1",18,0,"2018-08-16T00:00:00Z",20
"Acetobacter senegalensis","Bacteria;Proteobacteria;Alphaproteobacteria","108B","SAMEA2738517","PRJEB7128",0.080028,0,"1P:NZ_LN606601.1/LN606601.1",85,0,"2016-01-03T00:00:00Z",94
"Acetobacter sp. JWB","Bacteria;Proteobacteria;Alphaproteobacteria","JWB","SAMN09531910","PRJNA480182",0.137977,52.1507,"unnamed1:NZ_CP030872.1/CP030872.1",118,0,"2018-07-18T00:00:00Z",142
"Acetobacter sp. JWB","Bacteria;Proteobacteria;Alphaproteobacteria","JWB","SAMN09531910","PRJNA480182",0.01791,53.7856,"unnamed2:NZ_CP030873.1/CP030873.1",21,0,"2018-07-18T00:00:00Z",24
"Acetobacter sp. KACC 21233","Bacteria;Proteobacteria;Alphaproteobacteria","KACC 21233","SAMN12179541","PRJNA552187",0.165009,56.163,"unnamed1:NZ_CP043507.1/CP043507.1",149,0,"2019-09-14T00:00:00Z",165
"Acetobacter sp. KACC 21233","Bacteria;Proteobacteria;Alphaproteobacteria","KACC 21233","SAMN12179541","PRJNA552187",0.102624,56.4839,"unnamed2:NZ_CP043508.1/CP043508.1",101,0,"2019-09-14T00:00:00Z",115
"Acetobacter tropicalis","Bacteria;Proteobacteria;Alphaproteobacteria","BDGP1","SAMN07452474","PRJNA397225",0.151013,52.1968,"pAtBDGP1A:NZ_CP022700.1/CP022700.1",149,0,"2017-10-17T00:00:00Z",159
"Acetobacteraceae bacterium","Bacteria;Proteobacteria;Alphaproteobacteria","868","SAMN11430873","PRJNA532976",0.020485,37.525,"p1:NZ_CP039461.1/CP039461.1",32,0,"2019-04-29T00:00:00Z",32
"Acholeplasma hippikon","Bacteria;Terrabacteria group;Tenericutes","NCTC10172","SAMEA104224796","PRJEB6403",0.009492,30.4362,"2:NZ_LR215051.1/LR215051.1",14,0,"2019-01-28T00:00:00Z",14
"Achromobacter denitrificans","Bacteria;Proteobacteria;Betaproteobacteria","","","PRJNA187750",0.076958,62.026,"pEST4011:NC_005793.2/AY540995.2",60,0,"2004-03-11T00:00:00Z",61
"Achromobacter denitrificans","Bacteria;Proteobacteria;Betaproteobacteria","","","PRJNA187750",0.028466,62.2532,"pAX22:NC_022242.1/HF679279.1",33,0,"2013-08-27T00:00:00Z",33
"Achromobacter insolitus","Bacteria;Proteobacteria;Betaproteobacteria","FDAARGOS_88","SAMN02934544","PRJNA231221",0.369152,61.7391,"unnamed1:NZ_CP026974.1/CP026974.1",353,0,"2018-02-14T00:00:00Z",372
"Achromobacter xylosoxidans A8","Bacteria;Proteobacteria;Betaproteobacteria","","","PRJNA187903",0.098192,62.1772,"pA81:NC_006830.1/AJ515144.2",100,0,"2002-12-04T00:00:00Z",103
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria","FDAARGOS_147","SAMN03996290","PRJNA231221",0.02197,65.0797,"unnamed:NZ_CP014059.2/CP014059.2",27,0,"2016-02-12T00:00:00Z",29
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria","FDAARGOS_162","SAMN03996305","PRJNA231221",0.018415,64.1922,"unnamed:NZ_CP014066.1/CP014066.2",25,0,"2018-02-15T00:00:00Z",27
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria","SOLR10","SAMN07274546","PRJNA391768",0.22083,61.5496,"pSOLR10A:NZ_CP025775.1/CP025775.1",219,0,"2018-07-13T00:00:00Z",228
"Achromobacter xylosoxidans","Bacteria;Proteobacteria;Betaproteobacteria","DN002","SAMN13037504","PRJNA577771",0.278917,59.8927,"unnamed:NZ_CP045223.1/CP045223.1",246,0,"2019-10-28T00:00:00Z",274
"Achromobacter xylosoxidans A8","Bacteria;Proteobacteria;Betaproteobacteria","A8","SAMN02603404","PRJNA48393",0.098156,62.1684,"pA81:NC_014641.1/CP002288.1",96,0,"2010-11-04T00:00:00Z",106
"Achromobacter xylosoxidans A8","Bacteria;Proteobacteria;Betaproteobacteria","A8","SAMN02603404","PRJNA48393",0.247895,61.3082,"pA82:NC_014642.1/CP002289.1",235,0,"2010-11-04T00:00:00Z",238
"Acidianus ambivalens","Archaea;TACK group;Crenarchaeota","","","PRJNA187712",0.007598,37.9705,"pDL10:NC_005562.1/AJ225333.1",10,0,"1998-04-15T00:00:00Z",20
"Acidianus hospitalis W1","Archaea;TACK group;Crenarchaeota","","","PRJNA187846",0.028649,35.921,"pAH1:NC_011299.1/EU881703.1",39,0,"2008-09-30T00:00:00Z",39
"Acidibrevibacterium fodinaquatile","Bacteria;Proteobacteria;Alphaproteobacteria","G45-3","SAMN09005679","PRJNA454169",0.068344,62.5176,"unnamed1:NZ_CP029177.1/CP029177.1",60,0,"2018-08-03T00:00:00Z",68
"Acidibrevibacterium fodinaquatile","Bacteria;Proteobacteria;Alphaproteobacteria","G45-3","SAMN09005679","PRJNA454169",0.045771,60.9622,"unnamed2:NZ_CP029178.1/CP029178.1",49,0,"2018-08-03T00:00:00Z",50
"Acidibrevibacterium fodinaquatile","Bacteria;Proteobacteria;Alphaproteobacteria","G45-3","SAMN09005679","PRJNA454169",0.01609,63.4866,"unnamed3:NZ_CP029179.1/CP029179.1",11,0,"2018-08-03T00:00:00Z",15
"Acidihalobacter prosperus","Bacteria;Proteobacteria;Gammaproteobacteria","V6","SAMN05853496","PRJNA344938",0.162484,57.3146,"pAPV6:NZ_CP017449.1/CP017449.1",163,0,"2016-10-07T00:00:00Z",165
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.203589,62.3334,"pACRY01:NC_009467.1/CP000689.1",160,0,"2007-05-23T00:00:00Z",199
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.187422,61.9196,"pACRY02:NC_009468.1/CP000690.1",168,0,"2007-05-23T00:00:00Z",192
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.088953,62.1283,"pACRY03:NC_009469.1/CP000691.1",82,0,"2007-05-23T00:00:00Z",86
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.037415,59.6205,"pACRY04:NC_009470.1/CP000692.1",38,0,"2007-05-23T00:00:00Z",41
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.037155,60.8532,"pACRY05:NC_009471.1/CP000693.1",23,0,"2007-05-23T00:00:00Z",32
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.008781,60.9953,"pACRY06:NC_009472.1/CP000694.1",11,0,"2007-05-23T00:00:00Z",11
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.005629,57.5058,"pACRY07:NC_009473.1/CP000695.1",9,0,"2007-05-23T00:00:00Z",9
"Acidiphilium cryptum JF-5","Bacteria;Proteobacteria;Alphaproteobacteria","JF-5","SAMN02598339","PRJNA15753",0.004909,58.6881,"pACRY08:NC_009474.1/CP000696.1",6,0,"2007-05-23T00:00:00Z",6
"Acidiphilium multivorum","Bacteria;Proteobacteria;Alphaproteobacteria","","","PRJNA187855",0.005161,57.547,"pAM5:NC_008691.1/DQ499634.2",5,0,"2006-12-18T00:00:00Z",5
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.271573,62.94,"pACMV1:NC_015178.1/AP012036.1",247,0,"2011-03-02T00:00:00Z",282
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.054248,61.2078,"pACMV3:NC_015179.1/AP012038.1",48,0,"2011-03-02T00:00:00Z",59
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.014328,58.9475,"pACMV5:NC_015180.1/AP012040.1",17,0,"2011-03-03T00:00:00Z",18
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.012125,59.5794,"pACMV6:NC_015181.1/AP012041.1",13,0,"2011-03-03T00:00:00Z",14
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.001729,60.9023,"pACMV8:NC_015182.1/AP012043.1",3,0,"2011-03-03T00:00:00Z",3
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.065564,61.9212,"pACMV2:NC_015187.1/AP012037.1",66,0,"2011-03-03T00:00:00Z",71
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.040588,60.0473,"pACMV4:NC_015188.1/AP012039.1",37,0,"2011-03-03T00:00:00Z",40
"Acidiphilium multivorum AIU301","Bacteria;Proteobacteria;Alphaproteobacteria","AIU301","SAMD00060977","PRJDA60101",0.005178,57.5898,"pACMV7:NC_015189.1/AP012042.1",6,0,"2011-03-03T00:00:00Z",7
"Acidipropionibacterium acidipropionici","Bacteria;Terrabacteria group;Actinobacteria","ATCC 55737","SAMN04455717","PRJNA310791",0.002365,67.7801,"unnamed:NZ_CP014353.1/CP014353.1",2,0,"2016-03-31T00:00:00Z",2
"Acidipropionibacterium acidipropionici","Bacteria;Terrabacteria group;Actinobacteria","","","PRJNA187674",0.006868,65.3465,"pRGO1:NC_002611.1/AB007909.1",6,0,"2000-11-15T00:00:00Z",6
"Acidipropionibacterium jensenii","Bacteria;Terrabacteria group;Actinobacteria","","","PRJNA178839",0.006868,65.3465,"pLME106:NC_005705.1/AJ250233.1",10,0,"2004-02-27T00:00:00Z",10
"Acidipropionibacterium jensenii","Bacteria;Terrabacteria group;Actinobacteria","","","PRJNA178839",0.006868,65.3174,"pZGX01:NC_019340.1/JQ728013.1",11,0,"2012-11-04T00:00:00Z",11
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia","SBC82","SAMN09460743","PRJNA476855",0.06245,55.4716,"pACPOL1:NZ_CP030841.1/CP030841.1",48,0,"2018-07-23T00:00:00Z",52
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia","SBC82","SAMN09460743","PRJNA476855",0.108812,54.7191,"pACPOL2:NZ_CP030842.1/CP030842.1",87,0,"2018-07-23T00:00:00Z",96
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia","SBC82","SAMN09460743","PRJNA476855",0.196405,55.4044,"pACPOL4:NZ_CP030843.1/CP030843.1",155,0,"2018-07-23T00:00:00Z",176
"Acidisarcina polymorpha","Bacteria;Acidobacteria;Acidobacteriia","SBC82","SAMN09460743","PRJNA476855",0.121048,55.4392,"pACPOL3:NZ_CP030844.1/CP030844.1",113,0,"2018-07-23T00:00:00Z",118
"Acidithiobacillus caldus","Bacteria;Proteobacteria;Acidithiobacillia","","","PRJNA187757",0.014155,55.733,"pTC-F14:NC_004734.1/AF325537.2",16,0,"2003-04-21T00:00:00Z",16
"Acidithiobacillus caldus","Bacteria;Proteobacteria;Acidithiobacillia","","","PRJNA187757",0.065158,57.1242,"pTcM1:NC_010600.1/EU421841.2",45,0,"2008-05-07T00:00:00Z",45
"Acidithiobacillus caldus","Bacteria;Proteobacteria;Acidithiobacillia","MTH-04","SAMN04849265","PRJNA318365",0.190798,57.6557,"p1:NZ_CP026329.1/CP026329.1",161,0,"2018-01-25T00:00:00Z",229
"Acidithiobacillus caldus","Bacteria;Proteobacteria;Acidithiobacillia","MTH-04","SAMN04849265","PRJNA318365",0.032842,57.4843,"p2:NZ_CP026330.1/CP026330.1",28,0,"2018-01-25T00:00:00Z",66
"Acidithiobacillus caldus ATCC 51756","Bacteria;Proteobacteria;Acidithiobacillia","ATCC 51756","SAMN02469802","PRJNA36585",0.171972,57.3646,"megaplasmid mpAca1.1:NZ_CP005987.1/CP005987.1",161,0,"2015-01-21T00:00:00Z",185
"Acidithiobacillus caldus ATCC 51756","Bacteria;Proteobacteria;Acidithiobacillia","ATCC 51756","SAMN02469802","PRJNA36585",0.027536,59.3659,"pACA1.1:NZ_CP005988.1/CP005988.1",26,0,"2015-01-21T00:00:00Z",30
"Acidithiobacillus caldus ATCC 51756","Bacteria;Proteobacteria;Acidithiobacillia","ATCC 51756","SAMN02469802","PRJNA36585",0.00982,50.3055,"pACA1.2:NZ_CP005989.1/CP005989.1",10,0,"2015-01-21T00:00:00Z",10
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia","SM-1","SAMN02603220","PRJNA63223",0.251782,57.2042,"megaplasmid:NC_015851.1/CP002574.1",223,0,"2011-07-21T00:00:00Z",260
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia","SM-1","SAMN02603220","PRJNA63223",0.009778,59.8384,"pLAtc1:NC_015852.1/CP002575.1",9,0,"2011-07-21T00:00:00Z",11
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia","SM-1","SAMN02603220","PRJNA63223",0.01411,57.7108,"pLAtc2:NC_015853.1/CP002576.1",14,0,"2011-07-21T00:00:00Z",15
"Acidithiobacillus caldus SM-1","Bacteria;Proteobacteria;Acidithiobacillia","SM-1","SAMN02603220","PRJNA63223",0.029704,58.8305,"pLAtc3:NC_015854.1/CP002577.1",29,0,"2011-07-21T00:00:00Z",33
"Acidithiobacillus ferrivorans","Bacteria;Proteobacteria;Acidithiobacillia","PRJEB5721","SAMEA100981168","PRJEB5721",0.046453,57.3031,"AFERRIp:NZ_LT841306.1/LT841306.1",44,0,"2017-04-22T00:00:00Z",53
"Acidithiobacillus ferrivorans","Bacteria;Proteobacteria;Acidithiobacillia","PQ33","SAMN04613415","PRJNA317458",0.010218,60.3053,"pAfPQ33_1:NZ_CP021414.1/CP021414.1",9,0,"2017-06-02T00:00:00Z",10
"Acidithiobacillus ferrivorans","Bacteria;Proteobacteria;Acidithiobacillia","PQ33","SAMN04613415","PRJNA317458",0.012094,56.9539,"pAfPQ33_2:NZ_CP021415.1/CP021415.1",13,0,"2017-06-02T00:00:00Z",15
"Acidithiobacillus ferrooxidans","Bacteria;Proteobacteria;Acidithiobacillia","","","PRJNA187911",0.004104,62.2076,"pTF4.1:NC_001520.1/X96982.1",2,0,"1996-04-09T00:00:00Z",2
"Acidithiobacillus ferridurans","Bacteria;Proteobacteria;Acidithiobacillia","","","PRJNA187911",0.019792,56.1287,"pTF5:NC_005023.1/U73041.1",13,0,"2003-07-08T00:00:00Z",15
"Acidovorax avenae subsp. avenae","Bacteria;Proteobacteria;Betaproteobacteria","","","PRJNA262114",0.059534,64.4993,"pAAA83:NC_024998.1/AB852526.1",64,0,"2014-09-26T00:00:00Z",64
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","P4","SAMN03755634","PRJNA285679",0.26915,58.373,"pACP4.1:NZ_CP021367.1/CP021367.1",273,0,"2017-05-26T00:00:00Z",279
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","P4","SAMN03755634","PRJNA285679",0.163888,64.1115,"pACP4.2:NZ_CP021368.1/CP021368.1",128,0,"2017-05-26T00:00:00Z",144
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","P4","SAMN03755634","PRJNA285679",0.114839,57.4901,"pACP4.3:NZ_CP021369.1/CP021369.1",119,0,"2017-05-26T00:00:00Z",121
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","P4","SAMN03755634","PRJNA285679",0.079638,61.9729,"pACP4.4:NZ_CP021370.1/CP021370.1",96,0,"2017-05-26T00:00:00Z",99
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","NA2","SAMN03755631","PRJNA285679",0.071051,61.2546,"pACNA2.1:NZ_CP021360.1/CP021360.1",62,0,"2017-05-26T00:00:00Z",64
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","P3","SAMN03755633","PRJNA285679",0.258084,58.3674,"pACP3.1:NZ_CP021363.1/CP021363.1",256,0,"2017-08-05T00:00:00Z",264
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","P3","SAMN03755633","PRJNA285679",0.156922,63.8158,"pACP3.2:NZ_CP021364.1/CP021364.1",122,0,"2017-08-05T00:00:00Z",139
"Acidovorax carolinensis","Bacteria;Proteobacteria;Betaproteobacteria","P3","SAMN03755633","PRJNA285679",0.072779,61.8022,"pACP3.3:NZ_CP021365.1/CP021365.1",88,0,"2017-08-05T00:00:00Z",90
"Acidovorax citrulli","Bacteria;Proteobacteria;Betaproteobacteria","M6","SAMN04157986","PRJNA298286",0.05308,61.1737,"pACM6:NZ_CP029374.1/CP029374.1",54,0,"2018-05-14T00:00:00Z",55
"Acidovorax sp. JS42","Bacteria;Proteobacteria;Betaproteobacteria","JS42","SAMN02598333","PRJNA15685",0.072689,62.2061,"pAOVO01:NC_008765.1/CP000540.1",87,0,"2007-01-10T00:00:00Z",91
"Acidovorax sp. JS42","Bacteria;Proteobacteria;Betaproteobacteria","JS42","SAMN02598333","PRJNA15685",0.063609,64.5836,"pAOVO02:NC_008766.1/CP000541.1",65,0,"2007-01-10T00:00:00Z",73
"Acidovorax sp. T1","Bacteria;Proteobacteria;Betaproteobacteria","T1","SAMN07174971","PRJNA388301",0.183061,61.1862,"p1-T1:NZ_CP021649.1/CP021649.1",153,0,"2017-06-10T00:00:00Z",165
"Acidovorax sp. T1","Bacteria;Proteobacteria;Betaproteobacteria","T1","SAMN07174971","PRJNA388301",0.079174,65.7817,"p2-T1:NZ_CP021650.1/CP021650.1",81,0,"2017-06-10T00:00:00Z",85
"Acidovorax sp. T1","Bacteria;Proteobacteria;Betaproteobacteria","T1","SAMN07174971","PRJNA388301",0.056357,63.0942,"p3-T1:NZ_CP021651.1/CP021651.1",55,0,"2017-06-10T00:00:00Z",64
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","6200","SAMN03263969","PRJNA270223",0.114848,41.6934,"p6200-114.848kb:NZ_CP010398.1/CP010398.1",118,0,"2015-01-21T00:00:00Z",124
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","6200","SAMN03263969","PRJNA270223",0.047274,40.8258,"p6200-47.274kb:NZ_CP010399.1/CP010399.1",52,0,"2015-01-21T00:00:00Z",52
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","6200","SAMN03263969","PRJNA270223",0.009327,34.2447,"p6200-9.327kb:NZ_CP010400.1/CP010400.1",11,0,"2015-01-21T00:00:00Z",11
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","CS01","SAMEA3158456","PRJEB1892",0.06372,33.4181,"II:NZ_HG977523.1/HG977523.1",68,0,"2015-01-01T00:00:00Z",88
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","CS01","SAMEA3158456","PRJEB1892",0.064165,33.3671,"III:NZ_HG977524.1/HG977524.1",52,0,"2015-01-01T00:00:00Z",88
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","CS01","SAMEA3158456","PRJEB1892",0.008174,34.5363,"IV:NZ_HG977525.1/HG977525.1",8,0,"2015-01-01T00:00:00Z",9
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","CR17","SAMEA3158506","PRJEB1893",0.063795,33.4148,"II:NZ_HG977527.1/HG977527.1",71,0,"2015-01-01T00:00:00Z",89
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","CR17","SAMEA3158506","PRJEB1893",0.064479,33.476,"III:NZ_HG977528.1/HG977528.1",50,0,"2015-01-01T00:00:00Z",83
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","CR17","SAMEA3158506","PRJEB1893",0.008047,34.4103,"IV:NZ_HG977529.1/HG977529.1",7,0,"2015-01-01T00:00:00Z",8
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","IOMTU 433","SAMD00020223","PRJDB3154",0.189354,39.5286,"pIOMTU433:NZ_AP014650.1/AP014650.1",191,0,"2015-03-24T00:00:00Z",204
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","A1","SAMN03248539","PRJNA269083",0.008731,34.3718,"pA1-1:NZ_CP010782.1/CP010782.1",8,0,"2015-02-02T00:00:00Z",8
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","AB5075-UW","SAMN02894434","PRJNA243297",0.08361,36.9717,"p1AB5075:NZ_CP008707.1/CP008707.1",102,0,"2015-04-01T00:00:00Z",107
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","AB5075-UW","SAMN02894434","PRJNA243297",0.008731,34.3718,"p2AB5075:NZ_CP008708.1/CP008708.1",8,0,"2015-04-01T00:00:00Z",8
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","AB5075-UW","SAMN02894434","PRJNA243297",0.001967,39.1459,"p3AB5075:NZ_CP008709.1/CP008709.1",2,0,"2015-04-01T00:00:00Z",2
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","XH386","SAMN03290686","PRJNA273343",0.112157,41.5498,"pAB386:NZ_CP010780.1/CP010780.1",113,0,"2015-06-22T00:00:00Z",119
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","Ab04-mff","SAMN03817045","PRJNA288605",0.169023,39.5544,"pAB04-1:NZ_CP012007.1/CP012007.1",175,0,"2015-07-20T00:00:00Z",191
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","Ab04-mff","SAMN03817045","PRJNA288605",0.087569,34.0223,"pAB04-2:NZ_CP012008.1/CP012008.1",107,0,"2015-07-20T00:00:00Z",108
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ATCC 17978-mff","SAMN03817043","PRJNA288605",0.148955,37.4784,"pAB3:NZ_CP012005.1/CP012005.1",148,0,"2015-07-20T00:00:00Z",153
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","D36","SAMN04029125","PRJNA294725",0.004754,39.167,"pD36-1:NZ_CP012953.1/CP012953.1",3,0,"2016-01-27T00:00:00Z",4
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","D36","SAMN04029125","PRJNA294725",0.006078,39.2563,"pRAY* (pD36-2):NZ_CP012954.1/CP012954.1",6,0,"2016-01-27T00:00:00Z",6
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","D36","SAMN04029125","PRJNA294725",0.009276,35.608,"pD36-3:NZ_CP012955.1/CP012955.1",11,0,"2016-01-27T00:00:00Z",11
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","D36","SAMN04029125","PRJNA294725",0.047457,41.427,"pD36-4:NZ_CP012956.1/CP012956.1",51,0,"2016-01-27T00:00:00Z",65
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","CIP70.10","SAMEA3449716","PRJEB9585",0.007742,37.5614,"II:NZ_LN865144.1/LN865144.1",12,0,"2015-06-22T00:00:00Z",12
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","KBN10P02143","SAMN03941550","PRJNA291316",0.052517,36.4206,"pKBN10P02143:NZ_CP013925.1/CP013925.1",63,0,"2016-01-16T00:00:00Z",63
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","R2091","SAMEA3715145","PRJEB12156",0.007742,37.5614,"II:NZ_LN997847.1/LN997847.1",12,0,"2016-01-15T00:00:00Z",12
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","YU-R612","SAMN04448797","PRJNA309091",0.074241,33.5165,"unnamed1:NZ_CP014216.1/CP014216.1",99,0,"2016-02-04T00:00:00Z",102
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","YU-R612","SAMN04448797","PRJNA309091",0.005465,35.0412,"unnamed2:NZ_CP014217.1/CP014217.1",5,0,"2016-02-04T00:00:00Z",9
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","MEX11594","SAMN04407353","PRJNA308740",0.005557,34.8749,"unnamed 1:NZ_CM003741.1/CM003741.1",5,0,"2016-02-07T00:00:00Z",5
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","MEX11594","SAMN04407353","PRJNA308740",0.004437,33.3559,"unnamed 2:NZ_CM003742.1/CM003742.1",5,0,"2016-02-07T00:00:00Z",5
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","3207","SAMN04485290","PRJNA311558",0.013478,34.0184,"pAba3207a:NZ_CP015365.1/CP015365.1",14,0,"2016-05-05T00:00:00Z",16
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","3207","SAMN04485290","PRJNA311558",0.080546,34.1817,"pAba3207b:NZ_CP015366.1/CP015366.1",93,0,"2016-05-05T00:00:00Z",93
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","AB210M","SAMN03450127","PRJNA279596",0.008781,34.3697,"pAB0057:NZ_CM003909.1/CM003909.1",9,0,"2016-05-26T00:00:00Z",10
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ORAB01","SAMN03277095","PRJNA271775",0.110965,41.6131,"pORAB01-1:NZ_CP015484.1/CP015484.1",114,0,"2016-06-15T00:00:00Z",118
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ORAB01","SAMN03277095","PRJNA271775",0.024022,36.7122,"pORAB01-2:NZ_CP015485.1/CP015485.1",22,0,"2016-06-15T00:00:00Z",26
"Acinetobacter baumannii","Bacteria;Proteobacteria;Gammaproteobacteria","ORAB01","SAMN03277095","PRJNA271775",0.015198,36.1627,"pORAB01-3:NZ_CP015486.1/CP015486.1",14,0,"2016-06-15T00:00:00Z",14
